Unnamed: 0,id,gender,subCategory,articleType,season,usage,image,Color,filename,link,outfit_id
1871,33215,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/33215.jpg,Neutros,33215.jpg,http://assets.myntassets.com/v1/images/style/properties/edae588cec6f5c3d847dd5715ddb4a84_images.jpg,182
11975,9630,Men,Topwear,Shirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/9630.jpg,Morado,9630.jpg,http://assets.myntassets.com/v1/images/style/properties/4a30676f42de9300a731f642b0b4cf98_images.jpg,183
6413,51755,Women,Shoes,Shoes,Winter,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/51755.jpg,Neutros,51755.jpg,http://assets.myntassets.com/v1/images/style/properties/d4411f7d3aa07b5eebc643c0c201278d_images.jpg,183
11171,24272,Men,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/24272.jpg,Neutros,24272.jpg,http://assets.myntassets.com/v1/images/style/properties/437789df02af0edebc9c4d22e31ca6a7_images.jpg,183
11250,9470,Men,Topwear,Shirts,Fall,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/9470.jpg,Neutros,9470.jpg,http://assets.myntassets.com/v1/images/style/properties/19c7702f50e422cbb9b73d3bcf3a7def_images.jpg,183
9195,21391,Men,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/21391.jpg,Rojo,21391.jpg,http://assets.myntassets.com/v1/images/style/properties/6d9295b88bbe62fa734e1af0b38671e1_images.jpg,184
1634,24260,Men,Shoes,Shoes,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/24260.jpg,Neutros,24260.jpg,http://assets.myntassets.com/v1/images/style/properties/201ee2059f025456791058e25fd72c4b_images.jpg,184
4244,3872,Men,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/3872.jpg,Azul,3872.jpg,http://assets.myntassets.com/v1/images/style/properties/4df73038a53eb554fbd269ba38acff86_images.jpg,184
4234,18311,Men,over_Topwear,Sweaters,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/18311.jpg,Verde,18311.jpg,http://assets.myntassets.com/v1/images/style/properties/b0ac8dc147af59f12341700e56329109_images.jpg,184
13624,4977,Men,Bottomwear,Pants,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/4977.jpg,Azul,4977.jpg,http://assets.myntassets.com/v1/images/style/properties/b3565ae2fd12b13a31b1ca7b52e6fe53_images.jpg,185
3490,32622,Men,Topwear,Tshirts,Fall,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/32622.jpg,Neutros,32622.jpg,http://assets.myntassets.com/v1/images/style/properties/37b983bb4f2c93b44ad7ed9f2814600d_images.jpg,185
5924,15686,Men,Bottomwear,Pants,Fall,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/15686.jpg,Neutros,15686.jpg,http://assets.myntassets.com/v1/images/style/properties/38ca57d92c673a0e50838b3e0abf8039_images.jpg,185
5564,58005,Women,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/58005.jpg,Neutros,58005.jpg,http://assets.myntassets.com/v1/images/style/properties/Latin-Quarters-Women-Black-Top_8aad2e4034a8a147920ddeff4e830c05_images.jpg,185
12571,45864,Men,Shoes,Shoes,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/45864.jpg,Neutros,45864.jpg,http://assets.myntassets.com/v1/images/style/properties/63765c2ceccf97800e2bbe4cf5a533a3_images.jpg,186
19404,32407,Women,Bottomwear,Pants,Summer,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/32407.jpg,Neutros,32407.jpg,http://assets.myntassets.com/v1/images/style/properties/79e4d66c28817ef6af17e8c8c29805db_images.jpg,186
2486,13026,Women,Shoes,Heels,Winter,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/13026.jpg,Amarillo,13026.jpg,http://assets.myntassets.com/v1/images/style/properties/f5653542cddf50af82de41fc8ff2220d_images.jpg,186
3835,56951,Women,Shoes,Heels,Winter,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/56951.jpg,Neutros,56951.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_16207278fec070f5ca18406ecb4da322_images.jpg,186
216,4944,Men,Topwear,Shirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/4944.jpg,Neutros,4944.jpg,http://assets.myntassets.com/v1/images/style/properties/a8b30e5a5ba28fc928c0b64cda5811e4_images.jpg,187
7154,11818,Men,Shoes,Shoes,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/11818.jpg,Neutros,11818.jpg,http://assets.myntassets.com/v1/images/style/properties/8c2dd562ffd0364f8ae13dd887970618_images.jpg,187
12117,44721,Women,Shoes,Sandals,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/44721.jpg,Azul,44721.jpg,http://assets.myntassets.com/v1/images/style/properties/67458b51337c12ca0285a646c6419d60_images.jpg,187
602,19327,Men,over_Topwear,Sweaters,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/19327.jpg,Azul,19327.jpg,http://assets.myntassets.com/v1/images/style/properties/48674993bc7aa9655e79da82d87857fb_images.jpg,187
5338,29298,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/29298.jpg,Azul,29298.jpg,http://assets.myntassets.com/v1/images/style/properties/bdeca1c16518d826a19f39cfcedbd31f_images.jpg,188
8632,2498,Men,Shoes,Shoes,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/2498.jpg,Neutros,2498.jpg,http://assets.myntassets.com/v1/images/style/properties/4117b9e0617fd78ee9dc748a23b1414e_images.jpg,188
11310,13216,Men,Topwear,Shirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/13216.jpg,Neutros,13216.jpg,http://assets.myntassets.com/v1/images/style/properties/9083bf703c5c16fd49fedeab211a8d1d_images.jpg,188
15981,47673,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/47673.jpg,Neutros,47673.jpg,http://assets.myntassets.com/v1/images/style/properties/ae883336be3f70e60a3f73197c24b02b_images.jpg,188
21508,3716,Men,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/3716.jpg,Neutros,3716.jpg,http://assets.myntassets.com/v1/images/style/properties/55aecdd6b6332ab1b06f118d71c6cd69_images.jpg,189
1499,13075,Men,Shoes,Shoes,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/13075.jpg,Neutros,13075.jpg,http://assets.myntassets.com/v1/images/style/properties/d5e6350d1e72ff1e01b0d1bf9fe98ce8_images.jpg,189
750,51605,Women,Bottomwear,Pants,Fall,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/51605.jpg,Neutros,51605.jpg,http://assets.myntassets.com/v1/images/style/properties/ea68b1f87fcf6eebf860870241c78429_images.jpg,189
5676,32854,Women,Shoes,Heels,Winter,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/32854.jpg,Neutros,32854.jpg,http://assets.myntassets.com/v1/images/style/properties/f02d9dcaa27d259addc81fe162edd7c4_images.jpg,189
17905,20902,Women,Shoes,Heels,Winter,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/20902.jpg,Marrón,20902.jpg,http://assets.myntassets.com/v1/images/style/properties/90a9a6c6f119b790b363be528f529ac1_images.jpg,190
7404,13319,Men,Topwear,Shirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/13319.jpg,Verde,13319.jpg,http://assets.myntassets.com/v1/images/style/properties/63d39c1aac6645b44e9b8c7962b2f52a_images.jpg,190
11655,12798,Men,Topwear,Tshirts,Fall,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/12798.jpg,Azul,12798.jpg,http://assets.myntassets.com/v1/images/style/properties/003611640a68667b41f3a72675355fa0_images.jpg,190
15868,59324,Men,Shoes,Sandals,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/59324.jpg,Neutros,59324.jpg,http://assets.myntassets.com/v1/images/style/properties/Gliders-Men-Black-Sandals_916d501a49024727fd3af35bd0b84569_images.jpg,190
17661,39888,Women,Shoes,Shoes,Summer,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/39888.jpg,Neutros,39888.jpg,http://assets.myntassets.com/v1/images/style/properties/ad7475102f3c7c83f00149713fc5f990_images.jpg,191
21449,7980,Men,Topwear,Tshirts,Fall,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/7980.jpg,Neutros,7980.jpg,http://assets.myntassets.com/v1/images/style/properties/e0622e631eb4b6a9ccb785001ef3241e_images.jpg,191
19523,41598,Men,Topwear,Shirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/41598.jpg,Azul,41598.jpg,http://assets.myntassets.com/v1/images/style/properties/88f0a0d51254abcf9eecbcfc83c32215_images.jpg,191
5152,14572,Men,Shoes,Shoes,Spring,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/14572.jpg,Neutros,14572.jpg,http://assets.myntassets.com/v1/images/style/properties/bcc44e7cacdadf29d128bdf17c18fc82_images.jpg,191
16792,24727,Men,Shoes,Shoes,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/24727.jpg,Neutros,24727.jpg,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Men-United-Colors-of-Benetton-700-Black-Casual-Shoes_a5f4b13c6f6e84ac7df930dfbeeb6ac7_images.jpg,192
18897,6972,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/6972.jpg,Morado,6972.jpg,http://assets.myntassets.com/v1/images/style/properties/sOliver-Women-Printed-Mauve-Top_fd6f119a1f33a36a9348b6bd3c637a8a_images.jpg,192
19742,11016,Women,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/11016.jpg,Rosado,11016.jpg,http://assets.myntassets.com/v1/images/style/properties/5d44203db857fcaffe0a357a2800b95b_images.jpg,192
21928,39730,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/39730.jpg,Morado,39730.jpg,http://assets.myntassets.com/v1/images/style/properties/baa0f4e66e44bb95fb99480becc06841_images.jpg,192
10329,34415,Men,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/34415.jpg,Azul,34415.jpg,http://assets.myntassets.com/v1/images/style/properties/e131cdb3589c81a8ac25204987f60876_images.jpg,193
16289,33558,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/33558.jpg,Neutros,33558.jpg,http://assets.myntassets.com/v1/images/style/properties/25f51be6583e081a185f9c8806cdf601_images.jpg,193
19934,42091,Women,Shoes,Shoes,Summer,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/42091.jpg,Neutros,42091.jpg,http://assets.myntassets.com/v1/images/style/properties/f2ab0a35b30b6e1195fb7b42f860c0e1_images.jpg,193
4110,14746,Men,Topwear,Shirts,Fall,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/14746.jpg,Neutros,14746.jpg,http://assets.myntassets.com/v1/images/style/properties/98715551e733b5673bc79d3af3447a61_images.jpg,193
10351,22584,Men,Bottomwear,Shorts,Summer,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/22584.jpg,Neutros,22584.jpg,http://assets.myntassets.com/v1/images/style/properties/6c2ed6581979fd808654b4b602cd965b_images.jpg,194
18377,2113,Women,Bottomwear,Pants,Fall,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/2113.jpg,Neutros,2113.jpg,http://assets.myntassets.com/v1/images/style/properties/4d47fb0b05ced6bbc531116c0b6b7199_images.jpg,194
13820,54926,Men,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/54926.jpg,Neutros,54926.jpg,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Men-Beige-T-shirt_93ac3a3d7e78e3850033bad31d4d0471_images.jpg,194
9500,2856,Men,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/2856.jpg,Neutros,2856.jpg,http://assets.myntassets.com/v1/images/style/properties/49ed5d928bdf613464b73bd20fcd3451_images.jpg,194
6117,22456,Women,Bottomwear,Pants,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/22456.jpg,Azul,22456.jpg,http://assets.myntassets.com/v1/images/style/properties/81bdbe100fcfdba45a70e97e0f3e30dd_images.jpg,195
17046,5706,Men,Shoes,Shoes,Winter,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/5706.jpg,Neutros,5706.jpg,http://assets.myntassets.com/v1/images/style/properties/3bbc774e0b36363159048cf9155dcfb6_images.jpg,195
16944,16272,Men,Topwear,Shirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/16272.jpg,Rojo,16272.jpg,http://assets.myntassets.com/v1/images/style/properties/4422004fcbc74ae2cb664bd4dce3bd81_images.jpg,195
17276,6987,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/6987.jpg,Azul,6987.jpg,http://assets.myntassets.com/v1/images/style/properties/6814860300e15b883dc4ee8249dde5ac_images.jpg,195
18117,11026,Women,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/11026.jpg,Azul,11026.jpg,http://assets.myntassets.com/v1/images/style/properties/d54c23cedc721f7cca546b7627217e60_images.jpg,196
3540,14770,Men,Topwear,Shirts,Fall,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/14770.jpg,Neutros,14770.jpg,http://assets.myntassets.com/v1/images/style/properties/b5282232f9553f9fbc06bab707ea8b76_images.jpg,196
21898,7387,Men,Shoes,Shoes,Winter,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/7387.jpg,Neutros,7387.jpg,http://assets.myntassets.com/v1/images/style/properties/87f264ed17887fc01f4103cc9da26d63_images.jpg,196
4250,6158,Men,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/6158.jpg,Azul,6158.jpg,http://assets.myntassets.com/v1/images/style/properties/1f16cfb97f0318e6659f4eb4685af9fd_images.jpg,196
20583,58730,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/58730.jpg,Verde,58730.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Women-Fluorescent-Green-T-shirt_fdb374f4e67dae2ab84a3bcb8387abd6_images.jpg,197
1758,18231,Men,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/18231.jpg,Azul,18231.jpg,http://assets.myntassets.com/v1/images/style/properties/2054baf92418543cc53af9d277e51b49_images.jpg,197
8402,7857,Men,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/7857.jpg,Neutros,7857.jpg,http://assets.myntassets.com/v1/images/style/properties/5e0cc5204afdfc130ab3a2046031f068_images.jpg,197
6091,49369,Men,Shoes,Shoes,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/49369.jpg,Neutros,49369.jpg,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Black-Casual-Shoes_107eba7b9322cfcefdfd207e8976ea14_images.jpg,197
41,49653,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/49653.jpg,Verde,49653.jpg,http://assets.myntassets.com/v1/images/style/properties/fe446adf94f9beb301b61bfc75a70bfa_images.jpg,198
10213,3542,Men,Bottomwear,Shorts,Summer,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/3542.jpg,Neutros,3542.jpg,http://assets.myntassets.com/v1/images/style/properties/f6c474c472488abfa42c2c117bc42c9b_images.jpg,198
4384,13994,Men,over_Topwear,Jackets,Fall,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/13994.jpg,Neutros,13994.jpg,http://assets.myntassets.com/v1/images/style/properties/999cb1b550a98a782af6ffdc1ca2ccff_images.jpg,198
12699,12364,Men,Topwear,Shirts,Fall,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/12364.jpg,Azul,12364.jpg,http://assets.myntassets.com/v1/images/style/properties/030e14c01c14f7a394355664d4897549_images.jpg,198
6604,14504,Men,Shoes,Shoes,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/14504.jpg,Neutros,14504.jpg,http://assets.myntassets.com/v1/images/style/properties/dc087de0fd15ce8c7897cc3afbb53421_images.jpg,199
18775,12266,Men,Topwear,Shirts,Winter,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/12266.jpg,Azul,12266.jpg,http://assets.myntassets.com/v1/images/style/properties/84920fc1a7276ca05662bcb64b2e3809_images.jpg,199
9382,43524,Women,Bottomwear,Pants,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/43524.jpg,Neutros,43524.jpg,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Black-Legging_8e600d0c7b28520f02f30cec955dc2c0_images.jpg,199
21810,43946,Women,Shoes,Heels,Winter,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/43946.jpg,Neutros,43946.jpg,http://assets.myntassets.com/v1/images/style/properties/8121e5721007f107681e9dde7a7f1b4a_images.jpg,199
